,Container,CPU Utilisation,Memory Utilisation,Iteration
2693,jdk1-1-3-01,2086.0,85.0,8.0
2694,jdk1-1-3-02,2093.0,132.0,8.0
2695,jdk1-1-3-01,2086.0,85.0,8.0
2696,jdk1-1-3-02,2093.0,132.0,8.0
2697,jdk1-1-3-01,2086.0,85.0,8.0
2698,jdk1-1-3-02,2093.0,132.0,8.0
2699,jdk1-1-3-01,2086.0,85.0,8.0
2700,jdk1-1-3-02,2093.0,132.0,8.0
2701,jdk1-1-3-01,2086.0,85.0,8.0
2702,jdk1-1-3-02,2093.0,132.0,8.0
2703,jdk1-1-3-01,2086.0,85.0,8.0
2704,jdk1-1-3-02,2093.0,132.0,8.0
2705,jdk1-1-3-01,2086.0,85.0,8.0
2706,jdk1-1-3-02,2093.0,132.0,8.0
2707,jdk1-1-3-01,2086.0,85.0,8.0
2708,jdk1-1-3-02,2093.0,132.0,8.0
2709,jdk1-1-3-01,2086.0,85.0,8.0
2710,jdk1-1-3-01,2086.0,85.0,8.0
2711,jdk1-1-3-02,2093.0,132.0,8.0
2712,jdk1-1-3-02,2093.0,132.0,8.0
2713,jdk1-1-3-01,2086.0,85.0,8.0
2714,jdk1-1-3-02,2093.0,132.0,8.0
2715,jdk1-1-3-01,2086.0,85.0,8.0
2716,jdk1-1-3-02,2093.0,132.0,8.0
2717,jdk1-1-3-01,2086.0,85.0,8.0
2718,jdk1-1-3-02,2093.0,132.0,8.0
2719,jdk1-1-3-01,2086.0,85.0,8.0
2720,jdk1-1-3-01,2086.0,85.0,8.0
2721,jdk1-1-3-02,2093.0,132.0,8.0
2722,jdk1-1-3-01,2086.0,85.0,8.0
2723,jdk1-1-3-02,2093.0,132.0,8.0
2724,jdk1-1-3-02,2093.0,132.0,8.0
2725,jdk1-1-3-01,2086.0,85.0,8.0
2726,jdk1-1-3-02,2093.0,132.0,8.0
2727,jdk1-1-3-01,2086.0,85.0,8.0
2728,jdk1-1-3-02,2093.0,132.0,8.0
2729,jdk1-1-3-01,2086.0,85.0,8.0
2730,jdk1-1-3-02,2093.0,132.0,8.0
2731,jdk1-1-3-01,2086.0,85.0,8.0
2732,jdk1-1-3-01,2086.0,85.0,8.0
2733,jdk1-1-3-02,2093.0,132.0,8.0
2734,jdk1-1-3-02,2093.0,132.0,8.0
2735,jdk1-1-3-01,2086.0,85.0,8.0
2736,jdk1-1-3-02,2093.0,132.0,8.0
2737,jdk1-1-3-01,2086.0,85.0,8.0
2738,jdk1-1-3-02,2093.0,132.0,8.0
2739,jdk1-1-3-01,2086.0,85.0,8.0
2740,jdk1-1-3-01,2086.0,85.0,8.0
2741,jdk1-1-3-02,2093.0,132.0,8.0
2742,jdk1-1-3-02,2093.0,132.0,8.0
2743,jdk1-1-3-01,2086.0,85.0,8.0
2744,jdk1-1-3-01,2086.0,85.0,8.0
2745,jdk1-1-3-02,2093.0,132.0,8.0
2746,jdk1-1-3-02,2093.0,132.0,8.0
2747,jdk1-1-3-01,2086.0,85.0,8.0
2748,jdk1-1-3-02,2093.0,132.0,8.0
2749,jdk1-1-3-01,2086.0,85.0,8.0
2750,jdk1-1-3-02,2093.0,132.0,8.0
2751,jdk1-1-3-01,2086.0,85.0,8.0
2752,jdk1-1-3-02,2093.0,132.0,8.0
2753,jdk1-1-3-01,2086.0,85.0,8.0
2754,jdk1-1-3-02,2093.0,132.0,8.0
2755,jdk1-1-3-01,2086.0,85.0,8.0
2756,jdk1-1-3-02,2093.0,132.0,8.0
2757,jdk1-1-3-01,2086.0,85.0,8.0
2758,jdk1-1-3-02,2093.0,132.0,8.0
2759,jdk1-1-3-01,2086.0,85.0,8.0
2760,jdk1-1-3-02,2093.0,132.0,8.0
2761,jdk1-1-3-01,2086.0,85.0,8.0
2762,jdk1-1-3-02,2093.0,132.0,8.0
2763,jdk1-1-3-01,2086.0,85.0,8.0
2764,jdk1-1-3-02,2093.0,132.0,8.0
2765,jdk1-1-3-01,2086.0,85.0,8.0
2766,jdk1-1-3-01,2086.0,85.0,8.0
2767,jdk1-1-3-02,2093.0,132.0,8.0
2768,jdk1-1-3-02,2093.0,132.0,8.0
2769,jdk1-1-3-01,2086.0,85.0,8.0
2770,jdk1-1-3-02,2093.0,132.0,8.0
2771,jdk1-1-3-01,2086.0,85.0,8.0
2772,jdk1-1-3-02,2093.0,132.0,8.0
2773,jdk1-1-3-01,2086.0,85.0,8.0
2774,jdk1-1-3-02,2093.0,132.0,8.0
2775,jdk1-1-3-01,2086.0,85.0,8.0
2776,jdk1-1-3-02,2093.0,132.0,8.0
2777,jdk1-1-3-01,2086.0,85.0,8.0
2778,jdk1-1-3-02,2093.0,132.0,8.0
2779,jdk1-1-3-01,2086.0,85.0,8.0
2780,jdk1-1-3-01,2086.0,85.0,8.0
2781,jdk1-1-3-02,2093.0,132.0,8.0
2782,jdk1-1-3-02,2093.0,132.0,8.0
2783,jdk1-1-3-01,2086.0,85.0,8.0
2784,jdk1-1-3-02,2093.0,132.0,8.0
2785,jdk1-1-3-01,2086.0,85.0,8.0
2786,jdk1-1-3-02,2093.0,132.0,8.0
2787,jdk1-1-3-01,2086.0,85.0,8.0
2788,jdk1-1-3-02,2093.0,132.0,8.0
2789,jdk1-1-3-01,2086.0,85.0,8.0
2790,jdk1-1-3-02,2093.0,132.0,8.0
2791,jdk1-1-3-01,2086.0,85.0,8.0
2792,jdk1-1-3-01,2086.0,85.0,8.0
2793,jdk1-1-3-02,2093.0,132.0,8.0
2794,jdk1-1-3-01,2086.0,85.0,8.0
2795,jdk1-1-3-02,2093.0,132.0,8.0
2796,jdk1-1-3-01,2086.0,85.0,8.0
2797,jdk1-1-3-02,2093.0,132.0,8.0
2798,jdk1-1-3-02,2093.0,132.0,8.0
2799,jdk1-1-3-01,2086.0,85.0,8.0
2800,jdk1-1-3-02,2093.0,132.0,8.0
2801,jdk1-1-3-01,2086.0,85.0,8.0
2802,jdk1-1-3-02,2093.0,132.0,8.0
2803,jdk1-1-3-01,2086.0,85.0,8.0
2804,jdk1-1-3-02,2093.0,132.0,8.0
2805,jdk1-1-3-01,2086.0,85.0,8.0
2806,jdk1-1-3-02,2093.0,132.0,8.0
2807,jdk1-1-3-01,2086.0,85.0,8.0
2808,jdk1-1-3-02,2093.0,132.0,8.0
2809,jdk1-1-3-01,2086.0,85.0,8.0
2810,jdk1-1-3-01,2086.0,85.0,8.0
2811,jdk1-1-3-02,2093.0,132.0,8.0
2812,jdk1-1-3-02,2093.0,132.0,8.0
2813,jdk1-1-3-01,2086.0,85.0,8.0
2814,jdk1-1-3-02,2093.0,132.0,8.0
2815,jdk1-1-3-01,2086.0,85.0,8.0
2816,jdk1-1-3-02,2093.0,132.0,8.0
2817,jdk1-1-3-01,2086.0,85.0,8.0
2818,jdk1-1-3-02,2093.0,132.0,8.0
2819,jdk1-1-3-01,2086.0,85.0,8.0
2820,jdk1-1-3-02,2093.0,132.0,8.0
2821,jdk1-1-3-01,2086.0,85.0,8.0
2822,jdk1-1-3-01,2086.0,85.0,8.0
2823,jdk1-1-3-02,2093.0,132.0,8.0
2824,jdk1-1-3-02,2093.0,132.0,8.0
2825,jdk1-1-3-01,2086.0,85.0,8.0
2826,jdk1-1-3-02,2093.0,132.0,8.0
2827,jdk1-1-3-01,2086.0,85.0,8.0
2828,jdk1-1-3-02,2093.0,132.0,8.0
2829,jdk1-1-3-01,2086.0,85.0,8.0
2830,jdk1-1-3-02,2093.0,132.0,8.0
2831,jdk1-1-3-01,2086.0,85.0,8.0
2832,jdk1-1-3-02,2093.0,132.0,8.0
2833,jdk1-1-3-01,2086.0,85.0,8.0
2834,jdk1-1-3-02,2093.0,132.0,8.0
2835,jdk1-1-3-01,2086.0,85.0,8.0
2836,jdk1-1-3-02,2093.0,132.0,8.0
2837,jdk1-1-3-01,2086.0,85.0,8.0
2838,jdk1-1-3-02,2093.0,132.0,8.0
2839,jdk1-1-3-01,2086.0,85.0,8.0
2840,jdk1-1-3-02,2093.0,132.0,8.0
2841,jdk1-1-3-01,2086.0,85.0,8.0
2842,jdk1-1-3-01,2086.0,85.0,8.0
2843,jdk1-1-3-02,2093.0,132.0,8.0
2844,jdk1-1-3-02,2093.0,132.0,8.0
2845,jdk1-1-3-01,2086.0,85.0,8.0
2846,jdk1-1-3-02,2093.0,132.0,8.0
2847,jdk1-1-3-01,2086.0,85.0,8.0
2848,jdk1-1-3-02,2093.0,132.0,8.0
2849,jdk1-1-3-01,2086.0,85.0,8.0
2850,jdk1-1-3-02,2093.0,132.0,8.0
2851,jdk1-1-3-01,2086.0,85.0,8.0
2852,jdk1-1-3-02,2093.0,132.0,8.0
2853,jdk1-1-3-01,2086.0,85.0,8.0
2854,jdk1-1-3-02,2093.0,132.0,8.0
2855,jdk1-1-3-01,2086.0,85.0,8.0
2856,jdk1-1-3-02,2093.0,132.0,8.0
2857,jdk1-1-3-01,2086.0,85.0,8.0
2858,jdk1-1-3-02,2093.0,132.0,8.0
2859,jdk1-1-3-01,2086.0,85.0,8.0
2860,jdk1-1-3-02,2093.0,132.0,8.0
2861,jdk1-1-3-01,2086.0,85.0,8.0
2862,jdk1-1-3-02,2093.0,132.0,8.0
2863,jdk1-1-3-01,2086.0,85.0,8.0
2864,jdk1-1-3-01,2086.0,85.0,8.0
2865,jdk1-1-3-02,2093.0,132.0,8.0
2866,jdk1-1-3-02,2093.0,132.0,8.0
2867,jdk1-1-3-01,2086.0,85.0,8.0
2868,jdk1-1-3-02,2093.0,132.0,8.0
2869,jdk1-1-3-01,2086.0,85.0,8.0
2870,jdk1-1-3-02,2093.0,132.0,8.0
2871,jdk1-1-3-01,2086.0,85.0,8.0
2872,jdk1-1-3-02,2093.0,132.0,8.0
2873,jdk1-1-3-01,2086.0,85.0,8.0
2874,jdk1-1-3-02,2093.0,132.0,8.0
2875,jdk1-1-3-01,2086.0,85.0,8.0
2876,jdk1-1-3-02,2093.0,132.0,8.0
2877,jdk1-1-3-01,2086.0,85.0,8.0
2878,jdk1-1-3-02,2093.0,132.0,8.0
2879,jdk1-1-3-01,2086.0,85.0,8.0
2880,jdk1-1-3-02,2093.0,132.0,8.0
2881,jdk1-1-3-01,2086.0,85.0,8.0
2882,jdk1-1-3-02,2093.0,132.0,8.0
2883,jdk1-1-3-01,2086.0,85.0,8.0
2884,jdk1-1-3-02,2093.0,132.0,8.0
2885,jdk1-1-3-01,2086.0,85.0,8.0
2886,jdk1-1-3-02,2093.0,132.0,8.0
2887,jdk1-1-3-01,2086.0,85.0,8.0
2888,jdk1-1-3-02,2093.0,132.0,8.0
2889,jdk1-1-3-01,2086.0,85.0,8.0
2890,jdk1-1-3-02,2093.0,132.0,8.0
2891,jdk1-1-3-01,2086.0,85.0,8.0
2892,jdk1-1-3-02,2093.0,132.0,8.0
2893,jdk1-1-3-01,2086.0,85.0,8.0
2894,jdk1-1-3-02,2093.0,132.0,8.0
2895,jdk1-1-3-01,2086.0,85.0,8.0
2896,jdk1-1-3-02,2093.0,132.0,8.0
2897,jdk1-1-3-01,2086.0,85.0,8.0
2898,jdk1-1-3-02,2093.0,132.0,8.0
2899,jdk1-1-3-01,2086.0,85.0,8.0
2900,jdk1-1-3-02,2093.0,132.0,8.0
2901,jdk1-1-3-01,2086.0,85.0,8.0
2902,jdk1-1-3-02,2093.0,132.0,8.0
2903,jdk1-1-3-01,2086.0,85.0,8.0
2904,jdk1-1-3-02,2093.0,132.0,8.0
2905,jdk1-1-3-01,2086.0,85.0,8.0
2906,jdk1-1-3-02,2093.0,132.0,8.0
2907,jdk1-1-3-01,2086.0,85.0,8.0
2908,jdk1-1-3-02,2093.0,132.0,8.0
2909,jdk1-1-3-01,2086.0,85.0,8.0
2910,jdk1-1-3-02,2093.0,132.0,8.0
2911,jdk1-1-3-01,2086.0,85.0,8.0
2912,jdk1-1-3-02,2093.0,132.0,8.0
2913,jdk1-1-3-01,2086.0,85.0,8.0
2914,jdk1-1-3-02,2093.0,132.0,8.0
2915,jdk1-1-3-01,2086.0,85.0,8.0
2916,jdk1-1-3-01,2086.0,85.0,8.0
2917,jdk1-1-3-02,2093.0,132.0,8.0
2918,jdk1-1-3-02,2093.0,132.0,8.0
2919,jdk1-1-3-01,2086.0,85.0,8.0
2920,jdk1-1-3-02,2093.0,132.0,8.0
2921,jdk1-1-3-01,2086.0,85.0,8.0
2922,jdk1-1-3-02,2093.0,132.0,8.0
2923,jdk1-1-3-01,2086.0,85.0,8.0
2924,jdk1-1-3-02,2093.0,132.0,8.0
2925,jdk1-1-3-01,2086.0,85.0,8.0
2926,jdk1-1-3-02,2093.0,132.0,8.0
2927,jdk1-1-3-01,2086.0,85.0,8.0
2928,jdk1-1-3-02,2093.0,132.0,8.0
2929,jdk1-1-3-01,2086.0,85.0,8.0
2930,jdk1-1-3-01,2086.0,85.0,8.0
2931,jdk1-1-3-02,2093.0,132.0,8.0
2932,jdk1-1-3-02,2093.0,132.0,8.0
2933,jdk1-1-3-01,2086.0,85.0,8.0
2934,jdk1-1-3-02,2093.0,132.0,8.0
2935,jdk1-1-3-01,2086.0,85.0,8.0
2936,jdk1-1-3-02,2093.0,132.0,8.0
2937,jdk1-1-3-01,2086.0,85.0,8.0
2938,jdk1-1-3-01,2086.0,85.0,8.0
2939,jdk1-1-3-02,2093.0,132.0,8.0
2940,jdk1-1-3-02,2093.0,132.0,8.0
2941,jdk1-1-3-01,2086.0,85.0,8.0
2942,jdk1-1-3-01,2086.0,85.0,8.0
2943,jdk1-1-3-02,2093.0,132.0,8.0
2944,jdk1-1-3-02,2093.0,132.0,8.0
2945,jdk1-1-3-01,2086.0,85.0,8.0
2946,jdk1-1-3-02,2093.0,132.0,8.0
2947,jdk1-1-3-01,2086.0,85.0,8.0
2948,jdk1-1-3-02,2093.0,132.0,8.0
2949,jdk1-1-3-01,2086.0,85.0,8.0
2950,jdk1-1-3-02,2093.0,132.0,8.0
2951,jdk1-1-3-01,2086.0,85.0,8.0
2952,jdk1-1-3-02,2093.0,132.0,8.0
2953,jdk1-1-3-01,2086.0,85.0,8.0
2954,jdk1-1-3-02,2093.0,132.0,8.0
2955,jdk1-1-3-01,2086.0,85.0,8.0
2956,jdk1-1-3-01,2086.0,85.0,8.0
2957,jdk1-1-3-02,2093.0,132.0,8.0
2958,jdk1-1-3-02,2093.0,132.0,8.0
2959,jdk1-1-3-01,2086.0,85.0,8.0
2960,jdk1-1-3-02,2093.0,132.0,8.0
2961,jdk1-1-3-01,2086.0,85.0,8.0
2962,jdk1-1-3-02,2093.0,132.0,8.0
2963,jdk1-1-3-01,2086.0,85.0,8.0
2964,jdk1-1-3-02,2093.0,132.0,8.0
2965,jdk1-1-3-01,2086.0,85.0,8.0
2966,jdk1-1-3-02,2093.0,132.0,8.0
2967,jdk1-1-3-01,2086.0,85.0,8.0
2968,jdk1-1-3-02,2093.0,132.0,8.0
2969,jdk1-1-3-01,2086.0,85.0,8.0
2970,jdk1-1-3-02,2093.0,132.0,8.0
2971,jdk1-1-3-01,2086.0,85.0,8.0
2972,jdk1-1-3-02,2093.0,132.0,8.0
2973,jdk1-1-3-01,2086.0,85.0,8.0
2974,jdk1-1-3-02,2093.0,132.0,8.0
2975,jdk1-1-3-01,2086.0,85.0,8.0
2976,jdk1-1-3-02,2093.0,132.0,8.0
2977,jdk1-1-3-01,2086.0,85.0,8.0
2978,jdk1-1-3-02,2093.0,132.0,8.0
2979,jdk1-1-3-01,2086.0,85.0,8.0
2980,jdk1-1-3-02,2093.0,132.0,8.0
2981,jdk1-1-3-01,2086.0,85.0,8.0
2982,jdk1-1-3-02,2093.0,132.0,8.0
2983,jdk1-1-3-01,2086.0,85.0,8.0
2984,jdk1-1-3-02,2093.0,132.0,8.0
2985,jdk1-1-3-01,2086.0,85.0,8.0
2986,jdk1-1-3-02,2093.0,132.0,8.0
2987,jdk1-1-3-01,2086.0,85.0,8.0
2988,jdk1-1-3-02,2093.0,132.0,8.0
2989,jdk1-1-3-01,2086.0,85.0,8.0
2990,jdk1-1-3-02,2093.0,132.0,8.0
2991,jdk1-1-3-01,2086.0,85.0,8.0
2992,jdk1-1-3-02,2093.0,132.0,8.0
2993,jdk1-1-3-01,2086.0,85.0,8.0
2994,jdk1-1-3-02,2093.0,132.0,8.0
2995,jdk1-1-3-01,2086.0,85.0,8.0
2996,jdk1-1-3-02,2093.0,132.0,8.0
2997,jdk1-1-3-01,2086.0,85.0,8.0
2998,jdk1-1-3-01,2086.0,85.0,8.0
2999,jdk1-1-3-02,2093.0,132.0,8.0
3000,jdk1-1-3-02,2093.0,132.0,8.0
3001,jdk1-1-3-01,2086.0,85.0,8.0
3002,jdk1-1-3-02,2093.0,132.0,8.0
3003,jdk1-1-3-01,2086.0,85.0,8.0
3004,jdk1-1-3-02,2093.0,132.0,8.0
3005,jdk1-1-3-01,2086.0,85.0,8.0
3006,jdk1-1-3-02,2093.0,132.0,8.0
3007,jdk1-1-3-01,2086.0,85.0,8.0
3008,jdk1-1-3-02,2093.0,132.0,8.0
3009,jdk1-1-3-01,2086.0,85.0,8.0
3010,jdk1-1-3-02,2093.0,132.0,8.0
3011,jdk1-1-3-01,2086.0,85.0,8.0
3012,jdk1-1-3-02,2093.0,132.0,8.0
3013,jdk1-1-3-01,2086.0,85.0,8.0
3014,jdk1-1-3-02,2093.0,132.0,8.0
3015,jdk1-1-3-01,2086.0,85.0,8.0
3016,jdk1-1-3-02,2093.0,132.0,8.0
3017,jdk1-1-3-01,2086.0,85.0,8.0
3018,jdk1-1-3-02,2093.0,132.0,8.0
3019,jdk1-1-3-01,2086.0,85.0,8.0
3020,jdk1-1-3-02,2093.0,132.0,8.0
3021,jdk1-1-3-01,2086.0,85.0,8.0
3022,jdk1-1-3-02,2093.0,132.0,8.0
3023,jdk1-1-3-01,2086.0,85.0,8.0
3024,jdk1-1-3-02,2093.0,132.0,8.0
3025,jdk1-1-3-01,2086.0,85.0,8.0
3026,jdk1-1-3-02,2093.0,132.0,8.0
3027,jdk1-1-3-01,2086.0,85.0,8.0
3028,jdk1-1-3-02,2093.0,132.0,8.0
3029,jdk1-1-3-01,2086.0,85.0,8.0
3030,jdk1-1-3-02,2093.0,132.0,8.0
3031,jdk1-1-3-01,2086.0,85.0,8.0
3032,jdk1-1-3-02,2093.0,132.0,8.0
3033,jdk1-1-3-01,2086.0,85.0,8.0
3034,jdk1-1-3-02,2093.0,132.0,8.0
3035,jdk1-1-3-01,2086.0,85.0,8.0
3036,jdk1-1-3-02,2093.0,132.0,8.0
3037,jdk1-1-3-01,2086.0,85.0,8.0
3038,jdk1-1-3-02,2093.0,132.0,8.0
3039,jdk1-1-3-01,2086.0,85.0,8.0
3040,jdk1-1-3-01,2086.0,85.0,8.0
3041,jdk1-1-3-02,2093.0,132.0,8.0
3042,jdk1-1-3-02,2093.0,132.0,8.0
3043,jdk1-1-3-01,2086.0,85.0,8.0
3044,jdk1-1-3-02,2093.0,132.0,8.0
3045,jdk1-1-3-01,2086.0,85.0,8.0
3046,jdk1-1-3-02,2093.0,132.0,8.0
3047,jdk1-1-3-01,2086.0,85.0,8.0
3048,jdk1-1-3-02,2093.0,132.0,8.0
3049,jdk1-1-3-01,2086.0,85.0,8.0
3050,jdk1-1-3-02,2093.0,132.0,8.0
3051,jdk1-1-3-01,2086.0,85.0,8.0
3052,jdk1-1-3-02,2093.0,132.0,8.0
3053,jdk1-1-3-01,2086.0,85.0,8.0
3054,jdk1-1-3-02,2093.0,132.0,8.0
3055,jdk1-1-3-01,2086.0,85.0,8.0
3056,jdk1-1-3-02,2093.0,132.0,8.0
3057,jdk1-1-3-01,2086.0,85.0,8.0
3058,jdk1-1-3-02,2093.0,132.0,8.0
3059,jdk1-1-3-01,2086.0,85.0,8.0
3060,jdk1-1-3-01,2086.0,85.0,8.0
3061,jdk1-1-3-02,2093.0,132.0,8.0
3062,jdk1-1-3-02,2093.0,132.0,8.0
3063,jdk1-1-3-01,2086.0,85.0,8.0
3064,jdk1-1-3-02,2093.0,132.0,8.0
3065,jdk1-1-3-01,2086.0,85.0,8.0
3066,jdk1-1-3-02,2093.0,132.0,8.0
3067,jdk1-1-3-01,2086.0,85.0,8.0
3068,jdk1-1-3-01,2086.0,85.0,8.0
3069,jdk1-1-3-02,2093.0,132.0,8.0
3070,jdk1-1-3-01,2086.0,85.0,8.0
3071,jdk1-1-3-02,2093.0,132.0,8.0
3072,jdk1-1-3-02,2093.0,132.0,8.0
3073,jdk1-1-3-01,2086.0,85.0,8.0
3074,jdk1-1-3-02,2093.0,132.0,8.0
3075,jdk1-1-3-01,2086.0,85.0,8.0
3076,jdk1-1-3-02,2093.0,132.0,8.0
3077,jdk1-1-3-01,2086.0,85.0,8.0
3078,jdk1-1-3-02,2093.0,132.0,8.0
3079,jdk1-1-3-01,2086.0,85.0,8.0
3080,jdk1-1-3-02,2093.0,132.0,8.0
3081,jdk1-1-3-01,2086.0,85.0,8.0
3082,jdk1-1-3-02,2093.0,132.0,8.0
3083,jdk1-1-3-01,2086.0,85.0,8.0
3084,jdk1-1-3-01,2086.0,85.0,8.0
3085,jdk1-1-3-02,2093.0,132.0,8.0
3086,jdk1-1-3-02,2093.0,132.0,8.0
3087,jdk1-1-3-01,2086.0,85.0,8.0
3088,jdk1-1-3-02,2093.0,132.0,8.0
3089,jdk1-1-3-01,2086.0,85.0,8.0
3090,jdk1-1-3-02,2093.0,132.0,8.0
3091,jdk1-1-3-01,2086.0,85.0,8.0
3092,jdk1-1-3-02,2093.0,132.0,8.0
3093,jdk1-1-3-01,2086.0,85.0,8.0
3094,jdk1-1-3-02,2093.0,132.0,8.0
3095,jdk1-1-3-01,2086.0,85.0,8.0
3096,jdk1-1-3-02,2093.0,132.0,8.0
3097,jdk1-1-3-01,2086.0,85.0,8.0
3098,jdk1-1-3-02,2093.0,132.0,8.0
3099,jdk1-1-3-01,2086.0,85.0,8.0
3100,jdk1-1-3-02,2093.0,132.0,8.0
3101,jdk1-1-3-01,2086.0,85.0,8.0
3102,jdk1-1-3-02,2093.0,132.0,8.0
3103,jdk1-1-3-01,2086.0,85.0,8.0
3104,jdk1-1-3-02,2093.0,132.0,8.0
3105,jdk1-1-3-01,2086.0,85.0,8.0
3106,jdk1-1-3-02,2093.0,132.0,8.0
3107,jdk1-1-3-01,2086.0,85.0,8.0
3108,jdk1-1-3-01,2086.0,85.0,8.0
3109,jdk1-1-3-02,2093.0,132.0,8.0
3110,jdk1-1-3-02,2093.0,132.0,8.0
3111,jdk1-1-3-01,2086.0,85.0,8.0
3112,jdk1-1-3-02,2093.0,132.0,8.0
3113,jdk1-1-3-01,2086.0,85.0,8.0
3114,jdk1-1-3-02,2093.0,132.0,8.0
3115,jdk1-1-3-01,2086.0,85.0,8.0
3116,jdk1-1-3-01,2086.0,85.0,8.0
3117,jdk1-1-3-02,2093.0,132.0,8.0
3118,jdk1-1-3-02,2093.0,132.0,8.0
3119,jdk1-1-3-01,2086.0,85.0,8.0
3120,jdk1-1-3-02,2093.0,132.0,8.0
3121,jdk1-1-3-01,2086.0,85.0,8.0
3122,jdk1-1-3-02,2093.0,132.0,8.0
3123,jdk1-1-3-01,2086.0,85.0,8.0
3124,jdk1-1-3-02,2093.0,132.0,8.0
3125,jdk1-1-3-01,2086.0,85.0,8.0
3126,jdk1-1-3-02,2093.0,132.0,8.0
3127,jdk1-1-3-01,2086.0,85.0,8.0
3128,jdk1-1-3-02,2093.0,132.0,8.0
3129,jdk1-1-3-01,2086.0,85.0,8.0
3130,jdk1-1-3-02,2093.0,132.0,8.0
3131,jdk1-1-3-01,2086.0,85.0,8.0
3132,jdk1-1-3-02,2093.0,132.0,8.0
3133,jdk1-1-3-01,2086.0,85.0,8.0
3134,jdk1-1-3-02,2093.0,132.0,8.0
3135,jdk1-1-3-01,2086.0,85.0,8.0
3136,jdk1-1-3-02,2093.0,132.0,8.0
3137,jdk1-1-3-01,2086.0,85.0,8.0
3138,jdk1-1-3-02,2093.0,132.0,8.0
3139,jdk1-1-3-01,2086.0,85.0,8.0
3140,jdk1-1-3-02,2093.0,132.0,8.0
3141,jdk1-1-3-01,2086.0,85.0,8.0
3142,jdk1-1-3-02,2093.0,132.0,8.0
3143,jdk1-1-3-01,2086.0,85.0,8.0
3144,jdk1-1-3-01,2086.0,85.0,8.0
3145,jdk1-1-3-02,2093.0,132.0,8.0
3146,jdk1-1-3-02,2093.0,132.0,8.0
3147,jdk1-1-3-01,2086.0,85.0,8.0
3148,jdk1-1-3-01,2086.0,85.0,8.0
3149,jdk1-1-3-02,2093.0,132.0,8.0
3150,jdk1-1-3-02,2093.0,132.0,8.0
3151,jdk1-1-3-01,2086.0,85.0,8.0
3152,jdk1-1-3-02,2093.0,132.0,8.0
3153,jdk1-1-3-01,2086.0,85.0,8.0
3154,jdk1-1-3-02,2093.0,132.0,8.0
3155,jdk1-1-3-01,2086.0,85.0,8.0
3156,jdk1-1-3-01,2086.0,85.0,8.0
3157,jdk1-1-3-02,2093.0,132.0,8.0
3158,jdk1-1-3-02,2093.0,132.0,8.0
3159,jdk1-1-3-01,2086.0,85.0,8.0
3160,jdk1-1-3-01,2086.0,85.0,8.0
3161,jdk1-1-3-02,2093.0,132.0,8.0
3162,jdk1-1-3-02,2093.0,132.0,8.0
3163,jdk1-1-3-01,2086.0,85.0,8.0
3164,jdk1-1-3-02,2093.0,132.0,8.0
3165,jdk1-1-3-01,2086.0,85.0,8.0
3166,jdk1-1-3-02,2093.0,132.0,8.0
3167,jdk1-1-3-01,2086.0,85.0,8.0
3168,jdk1-1-3-02,2093.0,132.0,8.0
3169,jdk1-1-3-01,2086.0,85.0,8.0
3170,jdk1-1-3-02,2093.0,132.0,8.0
3171,jdk1-1-3-01,2086.0,85.0,8.0
3172,jdk1-1-3-02,2093.0,132.0,8.0
3173,jdk1-1-3-01,2086.0,85.0,8.0
3174,jdk1-1-3-02,2093.0,132.0,8.0
3175,jdk1-1-3-01,2086.0,85.0,8.0
3176,jdk1-1-3-01,2086.0,85.0,8.0
3177,jdk1-1-3-02,2093.0,132.0,8.0
3178,jdk1-1-3-02,2093.0,132.0,8.0
3179,jdk1-1-3-01,2086.0,85.0,8.0
3180,jdk1-1-3-02,2093.0,132.0,8.0
3181,jdk1-1-3-01,2086.0,85.0,8.0
3182,jdk1-1-3-02,2093.0,132.0,8.0
3183,jdk1-1-3-01,2086.0,85.0,8.0
3184,jdk1-1-3-02,2093.0,132.0,8.0
3185,jdk1-1-3-01,2086.0,85.0,8.0
3186,jdk1-1-3-02,2093.0,132.0,8.0
3187,jdk1-1-3-01,2086.0,85.0,8.0
3188,jdk1-1-3-02,2093.0,132.0,8.0
3189,jdk1-1-3-01,2086.0,85.0,8.0
3190,jdk1-1-3-02,2093.0,132.0,8.0
3191,jdk1-1-3-01,2086.0,85.0,8.0
3192,jdk1-1-3-02,2093.0,132.0,8.0
3193,jdk1-1-3-01,2086.0,85.0,8.0
3194,jdk1-1-3-02,2093.0,132.0,8.0
3195,jdk1-1-3-01,2086.0,85.0,8.0
3196,jdk1-1-3-01,2086.0,85.0,8.0
3197,jdk1-1-3-02,2093.0,132.0,8.0
3198,jdk1-1-3-02,2093.0,132.0,8.0
3199,jdk1-1-3-01,2086.0,85.0,8.0
3200,jdk1-1-3-02,2093.0,132.0,8.0
3201,jdk1-1-3-01,2086.0,85.0,8.0
3202,jdk1-1-3-02,2093.0,132.0,8.0
3203,jdk1-1-3-01,2086.0,85.0,8.0
3204,jdk1-1-3-02,2093.0,132.0,8.0
3205,jdk1-1-3-01,2086.0,85.0,8.0
3206,jdk1-1-3-02,2093.0,132.0,8.0
3207,jdk1-1-3-01,2086.0,85.0,8.0
3208,jdk1-1-3-02,2093.0,132.0,8.0
3209,jdk1-1-3-01,2086.0,85.0,8.0
