,Time,GC Util,heapSize,numThreads,GCInterval,Container,JVM
11257,102149.0,91.0,100,50.0,100,1,JDK2-3-2
11258,102149.0,91.0,100,50.0,100,1,JDK2-3-2
11259,102269.0,94.0,100,6.25,100,1,JDK2-3-2
11260,102269.0,94.0,100,6.25,100,1,JDK2-3-2
11261,102366.0,151.0,100,100.0,100,1,JDK2-3-2
11262,102366.0,151.0,100,100.0,100,1,JDK2-3-2
11263,102494.0,273.0,100,100.0,100,1,JDK2-3-2
11264,102494.0,273.0,100,100.0,100,1,JDK2-3-2
11265,102576.0,100.0,100,100.0,100,1,JDK2-3-2
11266,102576.0,100.0,100,100.0,100,1,JDK2-3-2
11267,102673.0,155.0,100,100.0,100,1,JDK2-3-2
11268,102673.0,155.0,100,100.0,100,1,JDK2-3-2
11269,102767.0,59.0,100,100.0,100,1,JDK2-3-2
11270,102767.0,59.0,100,100.0,100,1,JDK2-3-2
11271,102829.0,124.0,100,100.0,100,1,JDK2-3-2
11272,102829.0,124.0,100,100.0,100,1,JDK2-3-2
11273,102956.0,155.0,100,100.0,100,1,JDK2-3-2
11274,102956.0,155.0,100,100.0,100,1,JDK2-3-2
11275,103096.0,115.0,100,100.0,100,1,JDK2-3-2
11276,103096.0,115.0,100,100.0,100,1,JDK2-3-2
11277,103222.0,137.0,100,100.0,100,1,JDK2-3-2
11278,103222.0,137.0,100,100.0,100,1,JDK2-3-2
11279,103369.0,41.0,100,100.0,100,1,JDK2-3-2
11280,103369.0,41.0,100,100.0,100,1,JDK2-3-2
11281,103483.0,117.0,100,100.0,100,1,JDK2-3-2
11282,103483.0,117.0,100,100.0,100,1,JDK2-3-2
11283,103585.0,138.0,100,100.0,100,1,JDK2-3-2
11284,103585.0,138.0,100,100.0,100,1,JDK2-3-2
11285,103677.0,69.0,100,100.0,100,1,JDK2-3-2
11286,103677.0,69.0,100,100.0,100,1,JDK2-3-2
11287,103758.0,139.0,100,100.0,100,1,JDK2-3-2
11288,103758.0,139.0,100,100.0,100,1,JDK2-3-2
11289,103871.0,160.0,100,100.0,100,1,JDK2-3-2
11290,103871.0,160.0,100,100.0,100,1,JDK2-3-2
11291,103965.0,87.0,100,100.0,100,1,JDK2-3-2
11292,103965.0,87.0,100,100.0,100,1,JDK2-3-2
11293,104068.0,136.0,100,100.0,100,1,JDK2-3-2
11294,104068.0,136.0,100,100.0,100,1,JDK2-3-2
11295,104214.0,155.0,100,100.0,100,1,JDK2-3-2
11296,104214.0,155.0,100,100.0,100,1,JDK2-3-2
11297,104307.0,112.0,100,100.0,100,1,JDK2-3-2
11298,104307.0,112.0,100,100.0,100,1,JDK2-3-2
11299,104396.0,105.0,100,100.0,100,1,JDK2-3-2
11300,104396.0,105.0,100,100.0,100,1,JDK2-3-2
11301,104487.0,87.0,100,100.0,100,1,JDK2-3-2
11302,104487.0,87.0,100,100.0,100,1,JDK2-3-2
11303,104621.0,172.0,100,100.0,100,1,JDK2-3-2
11304,104621.0,172.0,100,100.0,100,1,JDK2-3-2
11305,104735.0,171.0,100,100.0,100,1,JDK2-3-2
11306,104735.0,171.0,100,100.0,100,1,JDK2-3-2
11307,104867.0,88.0,100,100.0,100,1,JDK2-3-2
11308,104867.0,88.0,100,100.0,100,1,JDK2-3-2
11309,104965.0,142.0,100,100.0,100,1,JDK2-3-2
11310,104965.0,142.0,100,100.0,100,1,JDK2-3-2
11311,105079.0,99.0,100,100.0,100,1,JDK2-3-2
11312,105079.0,99.0,100,100.0,100,1,JDK2-3-2
11313,105196.0,121.0,100,6.25,100,1,JDK2-3-2
11314,105196.0,121.0,100,6.25,100,1,JDK2-3-2
11315,105323.0,148.0,100,100.0,100,1,JDK2-3-2
11316,105323.0,148.0,100,100.0,100,1,JDK2-3-2
11317,105404.0,172.0,100,100.0,100,1,JDK2-3-2
11318,105404.0,172.0,100,100.0,100,1,JDK2-3-2
11319,105761.0,111.0,100,100.0,100,1,JDK2-3-2
11320,105761.0,111.0,100,100.0,100,1,JDK2-3-2
11321,106419.0,180.0,100,100.0,100,1,JDK2-3-2
11322,106419.0,180.0,100,100.0,100,1,JDK2-3-2
11323,106846.0,110.0,100,100.0,100,1,JDK2-3-2
11324,106846.0,110.0,100,100.0,100,1,JDK2-3-2
11325,107139.0,44.0,100,100.0,100,1,JDK2-3-2
11326,107139.0,44.0,100,100.0,100,1,JDK2-3-2
11327,107513.0,44.0,100,100.0,100,1,JDK2-3-2
11328,107513.0,44.0,100,100.0,100,1,JDK2-3-2
11329,107873.0,42.0,100,100.0,100,1,JDK2-3-2
11330,107873.0,42.0,100,100.0,100,1,JDK2-3-2
11331,108400.0,46.0,100,100.0,100,1,JDK2-3-2
11332,108400.0,46.0,100,100.0,100,1,JDK2-3-2
11333,108651.0,48.0,100,100.0,100,1,JDK2-3-2
11334,108651.0,48.0,100,100.0,100,1,JDK2-3-2
11335,108867.0,43.0,100,100.0,100,1,JDK2-3-2
11336,108867.0,43.0,100,100.0,100,1,JDK2-3-2
11337,109065.0,50.0,100,100.0,100,1,JDK2-3-2
11338,109065.0,50.0,100,100.0,100,1,JDK2-3-2
11339,109260.0,53.0,100,100.0,100,1,JDK2-3-2
11340,109260.0,53.0,100,100.0,100,1,JDK2-3-2
11341,109437.0,54.0,100,100.0,100,1,JDK2-3-2
11342,109437.0,54.0,100,100.0,100,1,JDK2-3-2
11343,109589.0,55.0,100,100.0,100,1,JDK2-3-2
11344,109589.0,55.0,100,100.0,100,1,JDK2-3-2
11345,109642.0,53.0,100,100.0,100,1,JDK2-3-2
11346,109642.0,53.0,100,100.0,100,1,JDK2-3-2
11347,109717.0,59.0,100,100.0,100,1,JDK2-3-2
11348,109717.0,59.0,100,100.0,100,1,JDK2-3-2
11349,109798.0,81.0,100,100.0,100,1,JDK2-3-2
11350,109798.0,81.0,100,100.0,100,1,JDK2-3-2
11351,109854.0,65.0,100,100.0,100,1,JDK2-3-2
11352,109854.0,65.0,100,100.0,100,1,JDK2-3-2
11353,109890.0,184.0,100,100.0,100,1,JDK2-3-2
11354,109890.0,184.0,100,100.0,100,1,JDK2-3-2
11355,109977.0,44.0,100,100.0,100,1,JDK2-3-2
11356,109977.0,44.0,100,100.0,100,1,JDK2-3-2
11357,110055.0,67.0,100,100.0,100,1,JDK2-3-2
11358,110055.0,67.0,100,100.0,100,1,JDK2-3-2
11359,110107.0,53.0,100,100.0,100,1,JDK2-3-2
11360,110107.0,53.0,100,100.0,100,1,JDK2-3-2
11361,110133.0,185.0,100,100.0,100,1,JDK2-3-2
11362,110133.0,185.0,100,100.0,100,1,JDK2-3-2
11363,110209.0,155.0,100,100.0,100,1,JDK2-3-2
11364,110209.0,155.0,100,100.0,100,1,JDK2-3-2
11365,110293.0,125.0,100,100.0,100,1,JDK2-3-2
11366,110293.0,125.0,100,100.0,100,1,JDK2-3-2
11367,110341.0,493.0,100,100.0,100,1,JDK2-3-2
11368,110341.0,493.0,100,100.0,100,1,JDK2-3-2
11369,110382.0,207.0,100,100.0,100,1,JDK2-3-2
11370,110382.0,207.0,100,100.0,100,1,JDK2-3-2
11371,110466.0,147.0,100,100.0,100,1,JDK2-3-2
11372,110466.0,147.0,100,100.0,100,1,JDK2-3-2
11373,110587.0,139.0,100,100.0,100,1,JDK2-3-2
11374,110587.0,139.0,100,100.0,100,1,JDK2-3-2
11375,110623.0,619.0,100,100.0,100,1,JDK2-3-2
11376,110623.0,619.0,100,100.0,100,1,JDK2-3-2
11377,110659.0,180.0,100,100.0,100,1,JDK2-3-2
11378,110659.0,180.0,100,100.0,100,1,JDK2-3-2
11379,110738.0,159.0,100,100.0,100,1,JDK2-3-2
11380,110738.0,159.0,100,100.0,100,1,JDK2-3-2
11381,110828.0,129.0,100,100.0,100,1,JDK2-3-2
11382,110828.0,129.0,100,100.0,100,1,JDK2-3-2
11383,110903.0,142.0,100,100.0,100,1,JDK2-3-2
11384,110903.0,142.0,100,100.0,100,1,JDK2-3-2
11385,111003.0,83.0,100,100.0,100,1,JDK2-3-2
11386,111003.0,83.0,100,100.0,100,1,JDK2-3-2
11387,111100.0,64.0,100,100.0,100,1,JDK2-3-2
11388,111100.0,64.0,100,100.0,100,1,JDK2-3-2
11389,111154.0,156.0,100,100.0,100,1,JDK2-3-2
11390,111154.0,156.0,100,100.0,100,1,JDK2-3-2
11391,111211.0,264.0,100,100.0,100,1,JDK2-3-2
11392,111211.0,264.0,100,100.0,100,1,JDK2-3-2
11393,111273.0,119.0,100,100.0,100,1,JDK2-3-2
11394,111273.0,119.0,100,100.0,100,1,JDK2-3-2
11395,111324.0,118.0,100,100.0,100,1,JDK2-3-2
11396,111324.0,118.0,100,100.0,100,1,JDK2-3-2
11397,111399.0,141.0,100,100.0,100,1,JDK2-3-2
11398,111399.0,141.0,100,100.0,100,1,JDK2-3-2
11399,111528.0,130.0,100,100.0,100,1,JDK2-3-2
11400,111528.0,130.0,100,100.0,100,1,JDK2-3-2
11401,111577.0,128.0,100,100.0,100,1,JDK2-3-2
11402,111577.0,128.0,100,100.0,100,1,JDK2-3-2
11403,111643.0,0.0,100,100.0,100,1,JDK2-3-2
11404,111643.0,0.0,100,100.0,100,1,JDK2-3-2
11405,111680.0,140.0,100,100.0,100,1,JDK2-3-2
11406,111680.0,140.0,100,100.0,100,1,JDK2-3-2
11407,111738.0,0.0,100,100.0,100,1,JDK2-3-2
11408,111738.0,0.0,100,100.0,100,1,JDK2-3-2
11409,111796.0,130.0,100,50.0,100,1,JDK2-3-2
11410,111796.0,130.0,100,50.0,100,1,JDK2-3-2
11411,111851.0,98.0,100,100.0,100,1,JDK2-3-2
11412,111851.0,98.0,100,100.0,100,1,JDK2-3-2
11413,111924.0,262.0,100,100.0,100,1,JDK2-3-2
11414,111924.0,262.0,100,100.0,100,1,JDK2-3-2
11415,111987.0,28.0,100,6.25,100,1,JDK2-3-2
11416,111987.0,28.0,100,6.25,100,1,JDK2-3-2
11417,112048.0,102.0,100,100.0,100,1,JDK2-3-2
11418,112048.0,102.0,100,100.0,100,1,JDK2-3-2
11419,112140.0,88.0,100,100.0,100,1,JDK2-3-2
11420,112140.0,88.0,100,100.0,100,1,JDK2-3-2
11421,112202.0,123.0,100,100.0,100,1,JDK2-3-2
11422,112202.0,123.0,100,100.0,100,1,JDK2-3-2
11423,112286.0,117.0,100,100.0,100,1,JDK2-3-2
11424,112286.0,117.0,100,100.0,100,1,JDK2-3-2
11425,112345.0,27.0,100,100.0,100,1,JDK2-3-2
11426,112345.0,27.0,100,100.0,100,1,JDK2-3-2
11427,112399.0,91.0,100,100.0,100,1,JDK2-3-2
11428,112399.0,91.0,100,100.0,100,1,JDK2-3-2
11429,112451.0,186.0,100,100.0,100,1,JDK2-3-2
11430,112451.0,186.0,100,100.0,100,1,JDK2-3-2
11431,112526.0,87.0,100,100.0,100,1,JDK2-3-2
11432,112526.0,87.0,100,100.0,100,1,JDK2-3-2
11433,112584.0,113.0,100,100.0,100,1,JDK2-3-2
11434,112584.0,113.0,100,100.0,100,1,JDK2-3-2
11435,112663.0,115.0,100,100.0,100,1,JDK2-3-2
11436,112663.0,115.0,100,100.0,100,1,JDK2-3-2
11437,112717.0,131.0,100,100.0,100,1,JDK2-3-2
11438,112717.0,131.0,100,100.0,100,1,JDK2-3-2
11439,112790.0,82.0,100,100.0,100,1,JDK2-3-2
11440,112790.0,82.0,100,100.0,100,1,JDK2-3-2
11441,112898.0,126.0,100,100.0,100,1,JDK2-3-2
11442,112898.0,126.0,100,100.0,100,1,JDK2-3-2
11443,112989.0,43.0,100,100.0,100,1,JDK2-3-2
11444,112989.0,43.0,100,100.0,100,1,JDK2-3-2
11445,113109.0,129.0,100,100.0,100,1,JDK2-3-2
11446,113109.0,129.0,100,100.0,100,1,JDK2-3-2
11447,113245.0,69.0,100,100.0,100,1,JDK2-3-2
11448,113245.0,69.0,100,100.0,100,1,JDK2-3-2
11449,113311.0,81.0,100,100.0,100,1,JDK2-3-2
11450,113311.0,81.0,100,100.0,100,1,JDK2-3-2
11451,113367.0,114.0,100,100.0,100,1,JDK2-3-2
11452,113367.0,114.0,100,100.0,100,1,JDK2-3-2
11453,113428.0,127.0,100,100.0,100,1,JDK2-3-2
11454,113428.0,127.0,100,100.0,100,1,JDK2-3-2
11455,113508.0,0.0,100,50.0,100,1,JDK2-3-2
11456,113508.0,0.0,100,50.0,100,1,JDK2-3-2
11457,113568.0,95.0,100,100.0,100,1,JDK2-3-2
11458,113568.0,95.0,100,100.0,100,1,JDK2-3-2
11459,113627.0,394.0,100,100.0,100,1,JDK2-3-2
11460,113627.0,394.0,100,100.0,100,1,JDK2-3-2
11461,113712.0,296.0,100,100.0,100,1,JDK2-3-2
11462,113712.0,296.0,100,100.0,100,1,JDK2-3-2
11463,113771.0,87.0,100,100.0,100,1,JDK2-3-2
11464,113771.0,87.0,100,100.0,100,1,JDK2-3-2
11465,113856.0,155.0,100,100.0,100,1,JDK2-3-2
11466,113856.0,155.0,100,100.0,100,1,JDK2-3-2
11467,113940.0,56.0,100,100.0,100,1,JDK2-3-2
11468,113940.0,56.0,100,100.0,100,1,JDK2-3-2
11469,114023.0,128.0,100,100.0,100,1,JDK2-3-2
11470,114023.0,128.0,100,100.0,100,1,JDK2-3-2
11471,114143.0,114.0,100,100.0,100,1,JDK2-3-2
11472,114143.0,114.0,100,100.0,100,1,JDK2-3-2
11473,114219.0,97.0,100,100.0,100,1,JDK2-3-2
11474,114219.0,97.0,100,100.0,100,1,JDK2-3-2
11475,114336.0,16.0,100,100.0,100,1,JDK2-3-2
11476,114336.0,16.0,100,100.0,100,1,JDK2-3-2
11477,114407.0,117.0,100,100.0,100,1,JDK2-3-2
11478,114407.0,117.0,100,100.0,100,1,JDK2-3-2
11479,114525.0,66.0,100,100.0,100,1,JDK2-3-2
11480,114525.0,66.0,100,100.0,100,1,JDK2-3-2
11481,114604.0,136.0,100,100.0,100,1,JDK2-3-2
11482,114604.0,136.0,100,100.0,100,1,JDK2-3-2
11483,114702.0,120.0,100,100.0,100,1,JDK2-3-2
11484,114702.0,120.0,100,100.0,100,1,JDK2-3-2
11485,114814.0,85.0,100,100.0,100,1,JDK2-3-2
11486,114814.0,85.0,100,100.0,100,1,JDK2-3-2
11487,114908.0,21.0,100,100.0,100,1,JDK2-3-2
11488,114908.0,21.0,100,100.0,100,1,JDK2-3-2
11489,114986.0,102.0,100,100.0,100,1,JDK2-3-2
11490,114986.0,102.0,100,100.0,100,1,JDK2-3-2
11491,115053.0,132.0,100,100.0,100,1,JDK2-3-2
11492,115053.0,132.0,100,100.0,100,1,JDK2-3-2
11493,115137.0,66.0,100,100.0,100,1,JDK2-3-2
11494,115137.0,66.0,100,100.0,100,1,JDK2-3-2
11495,115208.0,98.0,100,100.0,100,1,JDK2-3-2
11496,115208.0,98.0,100,100.0,100,1,JDK2-3-2
11497,115305.0,119.0,100,100.0,100,1,JDK2-3-2
11498,115305.0,119.0,100,100.0,100,1,JDK2-3-2
11499,115401.0,144.0,100,100.0,100,1,JDK2-3-2
11500,115401.0,144.0,100,100.0,100,1,JDK2-3-2
11501,115537.0,0.0,100,100.0,100,1,JDK2-3-2
11502,115537.0,0.0,100,100.0,100,1,JDK2-3-2
11503,115626.0,41.0,100,100.0,100,1,JDK2-3-2
11504,115626.0,41.0,100,100.0,100,1,JDK2-3-2
11505,115724.0,144.0,100,100.0,100,1,JDK2-3-2
11506,115724.0,144.0,100,100.0,100,1,JDK2-3-2
11507,115825.0,220.0,100,100.0,100,1,JDK2-3-2
11508,115825.0,220.0,100,100.0,100,1,JDK2-3-2
11509,115919.0,196.0,100,100.0,100,1,JDK2-3-2
11510,115919.0,196.0,100,100.0,100,1,JDK2-3-2
11511,116014.0,157.0,100,100.0,100,1,JDK2-3-2
11512,116014.0,157.0,100,100.0,100,1,JDK2-3-2
11513,116101.0,136.0,100,100.0,100,1,JDK2-3-2
11514,116101.0,136.0,100,100.0,100,1,JDK2-3-2
11515,116209.0,183.0,100,100.0,100,1,JDK2-3-2
11516,116209.0,183.0,100,100.0,100,1,JDK2-3-2
11517,116326.0,110.0,100,100.0,100,1,JDK2-3-2
11518,116326.0,110.0,100,100.0,100,1,JDK2-3-2
11519,116429.0,132.0,100,100.0,100,1,JDK2-3-2
11520,116429.0,132.0,100,100.0,100,1,JDK2-3-2
11521,116566.0,82.0,100,100.0,100,1,JDK2-3-2
11522,116566.0,82.0,100,100.0,100,1,JDK2-3-2
11523,116675.0,89.0,100,100.0,100,1,JDK2-3-2
11524,116675.0,89.0,100,100.0,100,1,JDK2-3-2
11525,116798.0,99.0,100,100.0,100,1,JDK2-3-2
11526,116798.0,99.0,100,100.0,100,1,JDK2-3-2
11527,116933.0,65.0,100,100.0,100,1,JDK2-3-2
11528,116933.0,65.0,100,100.0,100,1,JDK2-3-2
11529,117063.0,149.0,100,100.0,100,1,JDK2-3-2
11530,117063.0,149.0,100,100.0,100,1,JDK2-3-2
11531,117202.0,125.0,100,100.0,100,1,JDK2-3-2
11532,117202.0,125.0,100,100.0,100,1,JDK2-3-2
11533,118355.0,40.0,100,100.0,100,1,JDK2-3-2
11534,118355.0,40.0,100,100.0,100,1,JDK2-3-2
11535,0.0,52.0,100,100.0,100,1,JDK2-3-2
11536,0.0,52.0,100,100.0,100,1,JDK2-3-2
11537,169.0,0.0,100,100.0,100,1,JDK2-3-2
11538,169.0,0.0,100,100.0,100,1,JDK2-3-2
11539,359.0,45.0,100,100.0,100,1,JDK2-3-2
11540,359.0,45.0,100,100.0,100,1,JDK2-3-2
11541,536.0,91.0,100,100.0,100,1,JDK2-3-2
11542,536.0,91.0,100,100.0,100,1,JDK2-3-2
11543,2917.0,272.0,100,100.0,100,1,JDK2-3-2
11544,2917.0,272.0,100,100.0,100,1,JDK2-3-2
11545,4989.0,323.0,100,100.0,100,1,JDK2-3-2
11546,4989.0,323.0,100,100.0,100,1,JDK2-3-2
11547,9662.0,277.0,100,100.0,100,1,JDK2-3-2
11548,9662.0,277.0,100,100.0,100,1,JDK2-3-2
11549,13851.0,171.0,100,100.0,100,1,JDK2-3-2
11550,13851.0,171.0,100,100.0,100,1,JDK2-3-2
11551,17881.0,137.0,100,100.0,100,1,JDK2-3-2
11552,17881.0,137.0,100,100.0,100,1,JDK2-3-2
11553,22360.0,85.0,100,100.0,100,1,JDK2-3-2
11554,22360.0,85.0,100,100.0,100,1,JDK2-3-2
11555,26990.0,194.0,100,100.0,100,1,JDK2-3-2
11556,26990.0,194.0,100,100.0,100,1,JDK2-3-2
11557,31709.0,166.0,100,100.0,100,1,JDK2-3-2
11558,31709.0,166.0,100,100.0,100,1,JDK2-3-2
11559,35359.0,160.0,100,100.0,100,1,JDK2-3-2
11560,35359.0,160.0,100,100.0,100,1,JDK2-3-2
11561,39546.0,159.0,100,100.0,100,1,JDK2-3-2
11562,39546.0,159.0,100,100.0,100,1,JDK2-3-2
11563,41991.0,167.0,100,100.0,100,1,JDK2-3-2
11564,41991.0,167.0,100,100.0,100,1,JDK2-3-2
11565,44012.0,123.0,100,100.0,100,1,JDK2-3-2
11566,44012.0,123.0,100,100.0,100,1,JDK2-3-2
11567,48280.0,133.0,100,100.0,100,1,JDK2-3-2
11568,48280.0,133.0,100,100.0,100,1,JDK2-3-2
11569,53162.0,0.0,100,100.0,100,1,JDK2-3-2
11570,53162.0,0.0,100,100.0,100,1,JDK2-3-2
11571,57406.0,127.0,100,100.0,100,1,JDK2-3-2
11572,57406.0,127.0,100,100.0,100,1,JDK2-3-2
11573,59458.0,127.0,100,100.0,100,1,JDK2-3-2
11574,59458.0,127.0,100,100.0,100,1,JDK2-3-2
11575,61627.0,88.0,100,100.0,100,1,JDK2-3-2
11576,61627.0,88.0,100,100.0,100,1,JDK2-3-2
11577,63683.0,160.0,100,100.0,100,1,JDK2-3-2
11578,63683.0,160.0,100,100.0,100,1,JDK2-3-2
11579,65147.0,128.0,100,100.0,100,1,JDK2-3-2
11580,65147.0,128.0,100,100.0,100,1,JDK2-3-2
11581,65340.0,139.0,100,100.0,100,1,JDK2-3-2
11582,65340.0,139.0,100,100.0,100,1,JDK2-3-2
11583,65472.0,280.0,100,100.0,100,1,JDK2-3-2
11584,65472.0,280.0,100,100.0,100,1,JDK2-3-2
11585,65682.0,154.0,100,100.0,100,1,JDK2-3-2
11586,65682.0,154.0,100,100.0,100,1,JDK2-3-2
11587,65773.0,160.0,100,100.0,100,1,JDK2-3-2
11588,65773.0,160.0,100,100.0,100,1,JDK2-3-2
11589,65867.0,167.0,100,100.0,100,1,JDK2-3-2
11590,65867.0,167.0,100,100.0,100,1,JDK2-3-2
11591,66135.0,232.0,100,100.0,100,1,JDK2-3-2
11592,66135.0,232.0,100,100.0,100,1,JDK2-3-2
11593,66236.0,251.0,100,100.0,100,1,JDK2-3-2
11594,66236.0,251.0,100,100.0,100,1,JDK2-3-2
11595,66378.0,267.0,100,100.0,100,1,JDK2-3-2
11596,66378.0,267.0,100,100.0,100,1,JDK2-3-2
11597,66479.0,168.0,100,100.0,100,1,JDK2-3-2
11598,66479.0,168.0,100,100.0,100,1,JDK2-3-2
11599,66656.0,147.0,100,100.0,100,1,JDK2-3-2
11600,66656.0,147.0,100,100.0,100,1,JDK2-3-2
11601,66758.0,360.0,100,100.0,100,1,JDK2-3-2
11602,66758.0,360.0,100,100.0,100,1,JDK2-3-2
11603,66806.0,264.0,100,100.0,100,1,JDK2-3-2
11604,66806.0,264.0,100,100.0,100,1,JDK2-3-2
11605,66850.0,226.0,100,100.0,100,1,JDK2-3-2
11606,66850.0,226.0,100,100.0,100,1,JDK2-3-2
11607,66934.0,252.0,100,100.0,100,1,JDK2-3-2
11608,66934.0,252.0,100,100.0,100,1,JDK2-3-2
11609,66999.0,48.0,100,100.0,100,1,JDK2-3-2
11610,66999.0,48.0,100,100.0,100,1,JDK2-3-2
11611,67042.0,267.0,100,100.0,100,1,JDK2-3-2
11612,67042.0,267.0,100,100.0,100,1,JDK2-3-2
11613,67101.0,174.0,100,100.0,100,1,JDK2-3-2
11614,67101.0,174.0,100,100.0,100,1,JDK2-3-2
11615,67174.0,239.0,100,100.0,100,1,JDK2-3-2
11616,67174.0,239.0,100,100.0,100,1,JDK2-3-2
11617,67244.0,125.0,100,100.0,100,1,JDK2-3-2
11618,67244.0,125.0,100,100.0,100,1,JDK2-3-2
11619,67344.0,162.0,100,100.0,100,1,JDK2-3-2
11620,67344.0,162.0,100,100.0,100,1,JDK2-3-2
11621,67414.0,216.0,100,100.0,100,1,JDK2-3-2
11622,67414.0,216.0,100,100.0,100,1,JDK2-3-2
11623,67495.0,126.0,100,100.0,100,1,JDK2-3-2
11624,67495.0,126.0,100,100.0,100,1,JDK2-3-2
11625,67806.0,131.0,100,50.0,100,1,JDK2-3-2
11626,67806.0,131.0,100,50.0,100,1,JDK2-3-2
11627,68134.0,169.0,100,100.0,100,1,JDK2-3-2
11628,68134.0,169.0,100,100.0,100,1,JDK2-3-2
11629,68292.0,210.0,100,100.0,100,1,JDK2-3-2
11630,68292.0,210.0,100,100.0,100,1,JDK2-3-2
11631,68380.0,166.0,100,100.0,100,1,JDK2-3-2
11632,68380.0,166.0,100,100.0,100,1,JDK2-3-2
11633,68471.0,97.0,100,100.0,100,1,JDK2-3-2
11634,68471.0,97.0,100,100.0,100,1,JDK2-3-2
11635,68531.0,144.0,100,100.0,100,1,JDK2-3-2
11636,68531.0,144.0,100,100.0,100,1,JDK2-3-2
11637,68580.0,248.0,100,100.0,100,1,JDK2-3-2
11638,68580.0,248.0,100,100.0,100,1,JDK2-3-2
11639,68680.0,124.0,100,100.0,100,1,JDK2-3-2
11640,68680.0,124.0,100,100.0,100,1,JDK2-3-2
11641,68954.0,134.0,100,100.0,100,1,JDK2-3-2
11642,68954.0,134.0,100,100.0,100,1,JDK2-3-2
11643,69922.0,257.0,100,100.0,100,1,JDK2-3-2
11644,69922.0,257.0,100,100.0,100,1,JDK2-3-2
11645,71090.0,129.0,100,100.0,100,1,JDK2-3-2
11646,71090.0,129.0,100,100.0,100,1,JDK2-3-2
11647,71150.0,138.0,100,100.0,100,1,JDK2-3-2
11648,71150.0,138.0,100,100.0,100,1,JDK2-3-2
11649,71195.0,64.0,100,100.0,100,1,JDK2-3-2
11650,71195.0,64.0,100,100.0,100,1,JDK2-3-2
11651,71243.0,180.0,100,100.0,100,1,JDK2-3-2
11652,71243.0,180.0,100,100.0,100,1,JDK2-3-2
11653,71283.0,93.0,100,100.0,100,1,JDK2-3-2
11654,71283.0,93.0,100,100.0,100,1,JDK2-3-2
11655,71316.0,226.0,100,100.0,100,1,JDK2-3-2
11656,71316.0,226.0,100,100.0,100,1,JDK2-3-2
11657,71353.0,141.0,100,100.0,100,1,JDK2-3-2
11658,71353.0,141.0,100,100.0,100,1,JDK2-3-2
11659,71389.0,199.0,100,100.0,100,1,JDK2-3-2
11660,71389.0,199.0,100,100.0,100,1,JDK2-3-2
11661,71454.0,158.0,100,100.0,100,1,JDK2-3-2
11662,71454.0,158.0,100,100.0,100,1,JDK2-3-2
11663,71508.0,116.0,100,100.0,100,1,JDK2-3-2
11664,71508.0,116.0,100,100.0,100,1,JDK2-3-2
11665,71555.0,100.0,100,100.0,100,1,JDK2-3-2
11666,71555.0,100.0,100,100.0,100,1,JDK2-3-2
11667,71589.0,215.0,100,100.0,100,1,JDK2-3-2
11668,71589.0,215.0,100,100.0,100,1,JDK2-3-2
11669,71624.0,183.0,100,100.0,100,1,JDK2-3-2
11670,71624.0,183.0,100,100.0,100,1,JDK2-3-2
11671,71669.0,97.0,100,100.0,100,1,JDK2-3-2
11672,71669.0,97.0,100,100.0,100,1,JDK2-3-2
11673,71714.0,116.0,100,100.0,100,1,JDK2-3-2
11674,71714.0,116.0,100,100.0,100,1,JDK2-3-2
11675,71780.0,126.0,100,100.0,100,1,JDK2-3-2
11676,71780.0,126.0,100,100.0,100,1,JDK2-3-2
11677,71819.0,115.0,100,100.0,100,1,JDK2-3-2
11678,71819.0,115.0,100,100.0,100,1,JDK2-3-2
11679,71854.0,222.0,100,100.0,100,1,JDK2-3-2
11680,71854.0,222.0,100,100.0,100,1,JDK2-3-2
11681,71887.0,188.0,100,100.0,100,1,JDK2-3-2
11682,71887.0,188.0,100,100.0,100,1,JDK2-3-2
11683,71923.0,190.0,100,100.0,100,1,JDK2-3-2
11684,71923.0,190.0,100,100.0,100,1,JDK2-3-2
11685,71976.0,169.0,100,100.0,100,1,JDK2-3-2
11686,71976.0,169.0,100,100.0,100,1,JDK2-3-2
11687,72015.0,217.0,100,100.0,100,1,JDK2-3-2
11688,72015.0,217.0,100,100.0,100,1,JDK2-3-2
11689,72066.0,194.0,100,100.0,100,1,JDK2-3-2
11690,72066.0,194.0,100,100.0,100,1,JDK2-3-2
11691,72160.0,219.0,100,100.0,100,1,JDK2-3-2
11692,72160.0,219.0,100,100.0,100,1,JDK2-3-2
11693,72374.0,170.0,100,100.0,100,1,JDK2-3-2
11694,72374.0,170.0,100,100.0,100,1,JDK2-3-2
11695,72500.0,166.0,100,100.0,100,1,JDK2-3-2
11696,72500.0,166.0,100,100.0,100,1,JDK2-3-2
11697,72566.0,120.0,100,50.0,100,1,JDK2-3-2
11698,72566.0,120.0,100,50.0,100,1,JDK2-3-2
11699,72623.0,101.0,100,100.0,100,1,JDK2-3-2
11700,72623.0,101.0,100,100.0,100,1,JDK2-3-2
11701,72675.0,261.0,100,100.0,100,1,JDK2-3-2
11702,72675.0,261.0,100,100.0,100,1,JDK2-3-2
11703,72736.0,130.0,100,100.0,100,1,JDK2-3-2
11704,72736.0,130.0,100,100.0,100,1,JDK2-3-2
11705,72791.0,285.0,100,100.0,100,1,JDK2-3-2
11706,72791.0,285.0,100,100.0,100,1,JDK2-3-2
